t,gt_x,gt_y,gt_yaw,odom_x,odom_y,odom_yaw,kf_x,kf_y,kf_yaw,kf_cov_x,kf_cov_y,ekf_x,ekf_y,ekf_yaw,ekf_cov_x,ekf_cov_y,ekf_cov_yaw,pf_x,pf_y,pf_yaw,pf_cov_x,pf_cov_y,pf_cov_yaw
5.00017,-0.02182,-0.00000,0.00000,-0.02182,-0.00000,0.00000,-0.11337,-0.18567,0.00000,0.02194,0.02194,-0.05284,0.00000,0.00000,0.01791,0.01792,0.01791,-0.03094,1.30792,0.38018,0.00647,0.00181,0.00759
5.05017,-0.02182,-0.00000,0.00000,-0.02182,-0.00000,0.00000,-0.11337,-0.18567,0.00000,0.02194,0.02194,-0.05284,0.00000,0.00000,0.01791,0.01792,0.01791,-0.03094,1.30792,0.38018,0.00647,0.00181,0.00759
5.10024,-0.02452,-0.00000,0.00000,-0.02452,-0.00000,0.00000,-0.10553,-0.16459,0.00000,0.02194,0.02194,-0.05589,0.00000,0.00000,0.01791,0.01792,0.01791,-0.09349,1.27991,0.37450,0.00720,0.00225,0.00878
5.15040,-0.02452,-0.00000,0.00000,-0.02452,-0.00000,0.00000,-0.10553,-0.16459,0.00000,0.02194,0.02194,-0.05589,0.00000,0.00000,0.01791,0.01792,0.01791,-0.09349,1.27991,0.37450,0.00720,0.00225,0.00878
5.20019,-0.02677,-0.00000,0.00000,-0.02677,-0.00000,0.00000,-0.09492,-0.13858,0.00000,0.02148,0.02148,-0.05663,0.00000,0.00000,0.01791,0.01792,0.01791,-0.14264,1.25541,0.37529,0.00699,0.00269,0.00949
5.25047,-0.02677,-0.00000,0.00000,-0.02677,-0.00000,0.00000,-0.09492,-0.13858,0.00000,0.02148,0.02148,-0.05663,0.00000,0.00000,0.01791,0.01792,0.01791,-0.14264,1.25541,0.37529,0.00699,0.00269,0.00949
5.30113,-0.02677,-0.00000,0.00000,-0.02677,-0.00000,0.00000,-0.09492,-0.13858,0.00000,0.02148,0.02148,-0.05663,0.00000,0.00000,0.01791,0.01792,0.01791,-0.14264,1.25541,0.37529,0.00699,0.00269,0.00949
5.35143,-0.02902,-0.00000,0.00000,-0.02902,-0.00000,0.00000,-0.08936,-0.12250,0.00000,0.02148,0.02148,-0.05915,0.00000,0.00000,0.01791,0.01792,0.01791,-0.19334,1.22664,0.37751,0.00725,0.00343,0.01046
5.40051,-0.02902,-0.00000,0.00000,-0.02902,-0.00000,0.00000,-0.08936,-0.12250,0.00000,0.02148,0.02148,-0.05915,0.00000,0.00000,0.01791,0.01792,0.01791,-0.19334,1.22664,0.37751,0.00725,0.00343,0.01046
5.45012,-0.03172,-0.00000,0.00000,-0.03172,-0.00000,0.00000,-0.08205,-0.10305,0.00000,0.02106,0.02106,-0.05969,0.00000,0.00000,0.01791,0.01792,0.01791,-0.23686,1.19723,0.39049,0.00623,0.00374,0.01033
